Price,Close,High,Low,Open,Volume
Ticker,XLI,XLI,XLI,XLI,XLI
Date,,,,,
2025-09-08,150.13340759277344,150.4013679913344,148.98211984441787,149.99446011584357,11647200
2025-09-09,149.12106323242188,149.87534735162438,148.19805826329798,149.8654279407368,12179400
2025-09-10,150.22271728515625,150.6991064380726,149.339405140891,149.36917851643963,16515000
2025-09-11,151.6519012451172,152.1183709917376,150.0837711609244,150.3021193463271,17820600
2025-09-12,150.44107055664062,151.69159780439165,150.35175042697384,151.33430214158585,8907500
2025-09-15,151.1358184814453,151.5328069593633,150.56017458756642,150.78844220516228,9412900
2025-09-16,150.68919372558594,151.53279797719162,150.2028699964447,151.36407712687048,10336100
2025-09-17,150.00437927246094,151.5526554825205,149.02181238032045,150.74874399992336,12549500
2025-09-18,151.60227966308594,151.94965591964214,150.05400348533365,150.37159122080493,13071800
2025-09-19,151.96949768066406,152.3069545328111,150.76859773624213,152.09852574601848,8778300
2025-09-22,152.47776794433594,152.716954231212,151.1722417760555,151.4811812257455,5688500
2025-09-23,152.5176239013672,153.7334609080411,151.9097053980302,152.82657855610108,8589300
2025-09-24,151.73031616210938,153.17536375088363,151.70041977940204,152.84648833439758,5938400
2025-09-25,150.70384216308594,151.25196789005477,150.10588405971882,151.22207150555704,7145800
2025-09-26,152.0592041015625,152.68705860353478,151.50111796945674,151.54097474744717,6958900
2025-09-29,152.527587890625,153.3946133989901,152.00935858131578,153.2451314860669,7177600
2025-09-30,153.70355224609375,153.85304936516062,152.31829743362331,152.34819381609566,8211200
2025-10-01,153.27503967285156,153.58397912115544,152.5873924070364,152.95612462511437,8753400
2025-10-02,153.6736602783203,154.27161835835534,152.75680237385075,153.43448921167084,8495400
2025-10-03,153.88294982910156,154.87953648915916,153.41455288233806,153.88294982910156,7430000
2025-10-06,154.60049438476562,154.90943381819676,153.6437644943187,154.3812441016779,6861000
2025-10-07,153.72349548339844,155.23831149579647,153.37468406250414,154.8297073071388,11204100
2025-10-08,155.0589141845703,155.28814006431844,153.43448827556577,154.11215990254573,9686000
2025-10-09,152.7667694091797,155.40773330302113,152.54753432411937,155.2183793958857,9751200
2025-10-10,149.38833618164062,153.67366191635463,149.37837578932596,153.17536857991593,24285300
2025-10-13,150.94302368164062,151.5210305681576,150.17564768810453,150.48458712263437,11014200
2025-10-14,152.71694946289062,153.40458150361442,149.46806712943436,149.56773188086413,11015600
2025-10-15,152.07913208007812,154.12212259030105,150.74369438381717,153.26505744495705,10338300
2025-10-16,151.08255004882812,152.78670479284906,150.32513442330213,152.52759772484117,13796400
2025-10-17,151.21209716796875,151.82999126839215,150.47463273526296,150.92309371317714,10806300
2025-10-20,152.99598693847656,153.32486235815225,151.95952830555223,152.0193210715468,8192600
2025-10-21,154.35134887695312,155.11870966681502,153.19530468594047,153.29496943598517,11589400
2025-10-22,152.34820556640625,154.9293767036713,151.8897841953366,154.6901904187395,13612300
2025-10-23,154.25167846679688,154.480889135442,152.67706975544576,152.67706975544576,8035200
2025-10-24,154.38124084472656,155.5073734131494,154.31147248034975,155.46751663829508,7502400
2025-10-27,155.25823974609375,155.51736202780276,154.56063207746698,155.43763326471588,5828900
2025-10-28,154.1520233154297,155.75652850922668,154.13210253027646,155.36786030485132,9022200
2025-10-29,154.5506591796875,155.73659972375026,153.82315518460484,154.27161613481454,16439600
2025-10-30,154.16200256347656,156.45415506696753,153.78329474271442,153.96268826028313,11840000
