Price,Close,High,Low,Open,Volume
Ticker,BZ=F,BZ=F,BZ=F,BZ=F,BZ=F
Date,,,,,
2025-09-08,66.0199966430664,67.02999877929688,65.5199966430664,65.80999755859375,29078
2025-09-09,66.38999938964844,67.38999938964844,66.13999938964844,66.16999816894531,38860
2025-09-10,67.48999786376953,67.7699966430664,66.44000244140625,66.44000244140625,38789
2025-09-11,66.37000274658203,67.61000061035156,66.16000366210938,67.58000183105469,34565
2025-09-12,66.98999786376953,68.1500015258789,65.72000122070312,66.30999755859375,50762
2025-09-15,67.44000244140625,67.83999633789062,66.79000091552734,67.22000122070312,26320
2025-09-16,68.47000122070312,68.69000244140625,67.0,67.48999786376953,34128
2025-09-17,67.94999694824219,68.58999633789062,67.62000274658203,68.41000366210938,30515
2025-09-18,67.44000244140625,68.41000366210938,67.19000244140625,67.88999938964844,29610
2025-09-19,66.68000030517578,67.55999755859375,66.43000030517578,67.45999908447266,24400
2025-09-22,66.56999969482422,67.30000305175781,65.94000244140625,66.66999816894531,23634
2025-09-23,67.62999725341797,68.08000183105469,66.12000274658203,66.58999633789062,27893
2025-09-24,69.30999755859375,69.36000061035156,67.5199966430664,67.86000061035156,28459
2025-09-25,69.41999816894531,69.66999816894531,68.44000244140625,69.08999633789062,21388
2025-09-26,70.12999725341797,70.7699966430664,69.11000061035156,69.69999694824219,11917
2025-09-29,67.97000122070312,69.93000030517578,67.55000305175781,69.47000122070312,8229
2025-09-30,67.0199966430664,67.58999633789062,66.91000366210938,67.58999633789062,46335
2025-10-01,65.3499984741211,66.56999969482422,65.04000091552734,66.08999633789062,44601
2025-10-02,64.11000061035156,66.12000274658203,64.0,65.4000015258789,52074
2025-10-03,64.52999877929688,65.0,64.20999908447266,64.30000305175781,38970
2025-10-06,65.47000122070312,65.7699966430664,64.76000213623047,64.81999969482422,38055
2025-10-07,65.44999694824219,65.83000183105469,64.5199966430664,65.54000091552734,36191
2025-10-08,66.25,66.52999877929688,65.77999877929688,65.80999755859375,38630
2025-10-09,65.22000122070312,66.55999755859375,64.95999908447266,66.08999633789062,40845
2025-10-10,62.72999954223633,65.3499984741211,62.130001068115234,65.16999816894531,54929
2025-10-13,63.31999969482422,63.95000076293945,62.66999816894531,62.66999816894531,35368
2025-10-14,62.38999938964844,63.619998931884766,61.5,63.439998626708984,44016
2025-10-15,61.90999984741211,63.02000045776367,61.790000915527344,62.279998779296875,40209
2025-10-16,61.060001373291016,62.75,60.84000015258789,62.439998626708984,46229
2025-10-17,61.290000915527344,61.45000076293945,60.150001525878906,61.11000061035156,50372
2025-10-20,61.0099983215332,61.54999923706055,60.06999969482422,61.43000030517578,33883
2025-10-21,61.31999969482422,62.09000015258789,60.34000015258789,60.90999984741211,45150
2025-10-22,62.59000015258789,63.91999816894531,61.400001525878906,61.619998931884766,46114
2025-10-23,65.98999786376953,66.33999633789062,63.849998474121094,64.25,87705
2025-10-24,65.94000244140625,66.7699966430664,65.44000244140625,65.87000274658203,38354
2025-10-27,65.62000274658203,66.5999984741211,65.08000183105469,66.26000213623047,32237
2025-10-28,64.4000015258789,65.79000091552734,64.0,65.79000091552734,33807
2025-10-29,64.91999816894531,65.37999725341797,63.93000030517578,64.48999786376953,16478
2025-10-30,65.0,65.16000366210938,64.05999755859375,64.8499984741211,10024
2025-10-31,65.06999969482422,65.5,64.5199966430664,64.75,44972
2025-11-03,64.88999938964844,65.30999755859375,64.33000183105469,65.06999969482422,0
2025-11-04,64.44000244140625,64.83999633789062,63.83000183105469,64.81999969482422,36655
2025-11-05,63.52000045776367,64.94000244140625,63.43000030517578,64.26000213623047,42320
2025-11-06,63.380001068115234,64.33000183105469,62.83000183105469,63.58000183105469,43138
2025-11-07,63.630001068115234,64.37999725341797,63.2400016784668,63.63999938964844,36620
2025-11-10,64.05999755859375,64.30999755859375,63.33000183105469,63.689998626708984,30891
2025-11-11,65.16000366210938,65.29000091552734,63.61000061035156,63.970001220703125,41959
2025-11-12,62.709999084472656,65.20999908447266,62.560001373291016,65.20999908447266,42279
2025-11-13,63.0099983215332,63.439998626708984,62.34000015258789,62.66999816894531,36603
2025-11-14,64.38999938964844,64.8499984741211,63.04999923706055,63.04999923706055,58912
2025-11-17,64.19999694824219,64.72000122070312,63.65999984741211,64.0199966430664,33667
2025-11-18,64.88999938964844,65.08000183105469,63.61000061035156,64.0,36791
2025-11-19,63.5099983215332,64.86000061035156,62.869998931884766,64.7300033569336,38776
2025-11-20,63.380001068115234,64.38999938964844,62.95000076293945,63.59000015258789,42345
2025-11-21,62.560001373291016,63.13999938964844,61.869998931884766,63.130001068115234,43029
2025-11-24,63.369998931884766,63.529998779296875,61.93000030517578,62.560001373291016,30888
2025-11-25,62.47999954223633,63.40999984741211,61.61000061035156,63.40999984741211,26580
2025-11-26,63.130001068115234,63.20000076293945,62.119998931884766,62.599998474121094,21288
2025-11-28,63.20000076293945,63.459999084472656,62.810001373291016,63.0099983215332,31795
2025-12-01,63.16999816894531,63.810001373291016,62.689998626708984,62.689998626708984,31203
2025-12-02,62.45000076293945,63.43000030517578,62.16999816894531,63.29999923706055,39539
2025-12-03,62.66999816894531,63.349998474121094,62.16999816894531,62.43000030517578,40622
2025-12-04,63.2599983215332,63.61000061035156,62.529998779296875,62.7599983215332,32164
2025-12-05,63.75,64.08000183105469,63.06999969482422,63.29999923706055,26349
2025-12-08,62.4900016784668,63.959999084472656,62.349998474121094,63.900001525878906,38815
2025-12-09,61.939998626708984,62.779998779296875,61.83000183105469,62.5,32575
2025-12-10,62.209999084472656,62.72999954223633,61.349998474121094,62.13999938964844,45191
2025-12-11,61.279998779296875,62.619998931884766,60.75,62.619998931884766,48635
2025-12-12,61.119998931884766,61.849998474121094,60.810001373291016,61.599998474121094,42931
2025-12-15,60.560001373291016,61.5,60.130001068115234,61.15999984741211,42976
2025-12-16,58.91999816894531,60.40999984741211,58.720001220703125,60.33000183105469,48212
2025-12-17,59.68000030517578,60.65999984741211,58.90999984741211,58.939998626708984,50078
2025-12-18,59.81999969482422,60.720001220703125,59.54999923706055,60.63999938964844,31064
2025-12-19,60.470001220703125,60.63999938964844,59.40999984741211,59.77000045776367,36104
2025-12-22,62.06999969482422,62.15999984741211,60.560001373291016,60.56999969482422,35138
2025-12-23,62.380001068115234,62.54999923706055,61.72999954223633,61.9900016784668,26231
2025-12-24,62.2400016784668,62.720001220703125,62.02000045776367,62.43000030517578,14966
2025-12-26,60.63999938964844,62.689998626708984,60.59000015258789,62.349998474121094,9687
2025-12-29,61.939998626708984,62.150001525878906,60.95000076293945,61.040000915527344,9170
2025-12-30,61.91999816894531,62.33000183105469,61.5099983215332,61.70000076293945,30567
2025-12-31,60.849998474121094,61.90999984741211,60.619998931884766,61.27000045776367,30919
2026-01-02,60.75,61.36000061035156,60.0,60.91999816894531,33381
2026-01-05,61.7599983215332,61.880001068115234,59.7599983215332,60.88999938964844,45681
2026-01-06,60.70000076293945,62.31999969482422,60.400001525878906,61.790000915527344,48263
2026-01-07,59.959999084472656,60.90999984741211,59.45000076293945,60.61000061035156,71788
2026-01-08,61.9900016784668,63.0099983215332,59.95000076293945,60.349998474121094,64136
2026-01-09,63.34000015258789,63.90999984741211,61.84000015258789,62.66999816894531,56568
2026-01-12,63.869998931884766,64.27999877929688,62.7599983215332,63.40999984741211,56900
2026-01-13,65.47000122070312,65.91000366210938,63.849998474121094,64.16999816894531,80180
2026-01-14,66.5199966430664,66.80999755859375,63.470001220703125,65.44000244140625,96568
2026-01-15,63.7599983215332,65.69000244140625,63.279998779296875,65.69000244140625,54944
2026-01-16,64.12999725341797,64.7699966430664,63.45000076293945,63.79999923706055,35235
2026-01-20,64.91999816894531,65.12000274658203,63.2599983215332,63.560001373291016,78657
2026-01-21,65.23999786376953,65.41000366210938,63.630001068115234,64.01000213623047,52906
2026-01-22,64.05999755859375,65.37000274658203,63.560001373291016,65.13999938964844,49453
2026-01-23,65.87999725341797,66.20999908447266,64.23999786376953,64.27999877929688,34015
2026-01-26,65.58999633789062,66.51000213623047,65.27999877929688,66.06999969482422,25795
2026-01-27,67.56999969482422,67.77999877929688,65.0,65.7300033569336,34327
2026-01-28,68.4000015258789,68.69999694824219,67.12999725341797,67.7699966430664,23555
2026-01-29,70.70999908447266,71.87999725341797,68.61000061035156,68.66999816894531,26980
2026-01-30,70.69000244140625,70.91999816894531,69.11000061035156,70.16000366210938,85305
2026-02-02,66.30000305175781,68.80999755859375,65.45999908447266,68.72000122070312,80104
2026-02-03,67.33000183105469,68.2699966430664,65.19000244140625,66.30000305175781,83736
2026-02-04,69.45999908447266,69.75,66.98999786376953,67.94000244140625,98236
2026-02-05,67.55000305175781,68.94000244140625,66.91999816894531,68.83000183105469,65248
2026-02-06,68.05000305175781,68.81999969482422,66.58000183105469,67.41000366210938,79538
2026-02-09,69.04000091552734,69.44000244140625,67.02999877929688,67.51000213623047,51346
2026-02-10,68.80000305175781,69.5,68.48999786376953,69.1500015258789,45779
2026-02-11,69.4000015258789,70.72000122070312,69.01000213623047,69.11000061035156,49482
2026-02-12,67.5199966430664,69.83999633789062,67.08999633789062,69.63999938964844,48058
2026-02-13,67.75,68.05000305175781,66.88999938964844,67.58999633789062,42167
2026-02-17,67.41999816894531,69.02999877929688,66.83000183105469,68.05999755859375,74745
2026-02-18,70.3499984741211,70.68000030517578,67.33999633789062,67.51000213623047,56115
2026-02-19,71.66000366210938,72.12999725341797,70.05000305175781,70.05000305175781,73081
2026-02-20,71.76000213623047,72.31999969482422,71.08000183105469,71.73999786376953,40579
2026-02-23,71.48999786376953,72.4800033569336,70.73999786376953,71.23999786376953,28933
2026-02-24,70.7699966430664,72.23999786376953,70.70999908447266,71.47000122070312,37988
2026-02-25,70.8499984741211,71.76000213623047,70.44999694824219,71.22000122070312,18491
2026-02-26,70.75,72.58999633789062,69.31999969482422,71.11000061035156,17725
2026-02-27,72.4800033569336,72.98999786376953,70.44000244140625,70.5,79435
2026-03-02,77.73999786376953,82.11000061035156,75.79000091552734,77.0,143671
2026-03-03,81.4000015258789,85.05000305175781,77.37000274658203,78.05000305175781,229556
2026-03-04,81.4000015258789,84.44999694824219,80.30000305175781,81.9000015258789,152390
2026-03-05,85.41000366210938,86.27999877929688,81.5199966430664,82.43000030517578,146018
