Price,Close,High,Low,Open,Volume
Ticker,ZW=F,ZW=F,ZW=F,ZW=F,ZW=F
Date,,,,,
2026-02-09,528.75,531.5,525.5,530.5,84945
2026-02-10,528.25,531.25,524.5,527.25,96739
2026-02-11,537.25,540.0,528.0,529.75,138467
2026-02-12,552.5,553.5,536.0,537.25,159021
2026-02-13,548.75,553.0,545.75,552.0,166512
2026-02-17,537.75,548.5,535.0,548.25,104375
2026-02-18,547.0,549.75,538.0,538.25,52860
2026-02-19,559.5,563.75,546.0,548.0,45197
2026-02-20,573.5,575.25,558.0,562.75,49607
2026-02-23,569.5,579.25,567.75,571.5,30945
2026-02-24,567.5,573.5,564.75,569.0,18003
2026-02-25,565.75,570.0,559.0,566.75,19920
2026-02-26,571.75,572.0,562.25,565.5,8696
2026-02-27,591.25,595.75,570.75,572.25,881
2026-03-02,574.5,596.0,574.5,594.75,478
2026-03-03,572.25,579.5,567.25,579.5,158
2026-03-04,566.75,569.25,566.5,566.5,68
2026-03-05,582.75,582.75,574.0,575.0,274
2026-03-06,611.25,611.25,608.25,608.25,274
