Price,Close,High,Low,Open,Volume
Ticker,HG=F,HG=F,HG=F,HG=F,HG=F
Date,,,,,
2025-09-08,4.490499973297119,4.499000072479248,4.482999801635742,4.482999801635742,888
2025-09-09,4.500999927520752,4.51200008392334,4.484000205993652,4.511499881744385,1354
2025-09-10,4.550000190734863,4.553999900817871,4.502500057220459,4.503499984741211,1052
2025-09-11,4.5904998779296875,4.610000133514404,4.534999847412109,4.550000190734863,1044
2025-09-12,4.588500022888184,4.593500137329102,4.581500053405762,4.589000225067139,883
2025-09-15,4.6554999351501465,4.66349983215332,4.5929999351501465,4.599999904632568,491
2025-09-16,4.632999897003174,4.636000156402588,4.630000114440918,4.635000228881836,651
2025-09-17,4.571000099182129,4.5879998207092285,4.547500133514404,4.570000171661377,950
2025-09-18,4.540999889373779,4.5625,4.521500110626221,4.559500217437744,837
2025-09-19,4.568999767303467,4.572500228881836,4.544000148773193,4.544000148773193,653
2025-09-22,4.572999954223633,4.587500095367432,4.570499897003174,4.572500228881836,830
2025-09-23,4.584499835968018,4.586999893188477,4.570000171661377,4.570000171661377,1072
2025-09-24,4.752500057220459,4.766499996185303,4.558499813079834,4.581999778747559,1961
2025-09-25,4.699999809265137,4.743000030517578,4.699999809265137,4.743000030517578,1220
2025-09-26,4.7154998779296875,4.7154998779296875,4.66949987411499,4.677000045776367,1901
2025-09-29,4.841000080108643,4.8420000076293945,4.708499908447266,4.708499908447266,2748
2025-09-30,4.804999828338623,4.828000068664551,4.7779998779296875,4.795499801635742,1426
2025-10-01,4.83050012588501,4.84250020980835,4.7820000648498535,4.811500072479248,755
2025-10-02,4.8979997634887695,4.918499946594238,4.84250020980835,4.84250020980835,1055
2025-10-03,5.058000087738037,5.061999797821045,4.954999923706055,4.954999923706055,995
2025-10-06,4.986999988555908,5.002500057220459,4.980500221252441,5.002500057220459,1007
2025-10-07,5.047999858856201,5.074999809265137,5.0395002365112305,5.067500114440918,731
2025-10-08,5.046000003814697,5.058499813079834,5.019000053405762,5.04449987411499,685
2025-10-09,5.075500011444092,5.114999771118164,5.050000190734863,5.05649995803833,913
2025-10-10,4.848499774932861,5.116000175476074,4.834000110626221,5.116000175476074,960
2025-10-13,5.100500106811523,5.100500106811523,5.066999912261963,5.067999839782715,960
2025-10-14,4.980500221252441,4.987500190734863,4.912499904632568,4.912499904632568,551
2025-10-15,4.9720001220703125,4.990499973297119,4.919000148773193,4.990499973297119,1056
2025-10-16,4.958000183105469,4.958000183105469,4.909999847412109,4.929500102996826,615
2025-10-17,4.93149995803833,4.959000110626221,4.93149995803833,4.954999923706055,686
2025-10-20,4.998000144958496,5.003499984741211,4.984000205993652,4.984000205993652,560
2025-10-21,4.929999828338623,4.940000057220459,4.920000076293945,4.940000057220459,674
2025-10-22,4.960999965667725,4.9720001220703125,4.9045000076293945,4.90500020980835,613
2025-10-23,5.081999778747559,5.081999778747559,4.9654998779296875,4.966000080108643,403
2025-10-24,5.093500137329102,5.0945000648498535,5.09250020980835,5.093999862670898,368
