Price,Close,High,Low,Open,Volume
Ticker,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE
Date,,,,,
2025-09-08,9221.400390625,9234.900390625,9190.599609375,9208.2001953125,478762300
2025-09-09,9242.5,9254.2998046875,9221.400390625,9221.400390625,679753900
2025-09-10,9225.400390625,9290.599609375,9222.400390625,9242.5,1101672800
2025-09-11,9297.599609375,9297.599609375,9225.400390625,9225.400390625,628343100
2025-09-12,9283.2998046875,9340.7001953125,9283.2998046875,9297.599609375,640038400
2025-09-15,9277.0,9314.400390625,9262.7001953125,9283.2998046875,896734100
2025-09-16,9195.7001953125,9282.099609375,9195.7001953125,9277.0,1160022600
2025-09-17,9208.400390625,9245.7001953125,9195.7001953125,9195.7001953125,550017700
2025-09-18,9228.099609375,9245.2001953125,9208.2998046875,9208.400390625,641326900
2025-09-19,9216.7001953125,9251.0,9207.7001953125,9228.099609375,1741545500
2025-09-22,9226.7001953125,9234.599609375,9194.2998046875,9216.7001953125,608280800
2025-09-23,9223.2998046875,9266.900390625,9223.2998046875,9226.7001953125,690489000
2025-09-24,9250.400390625,9266.400390625,9177.099609375,9223.2998046875,631425700
2025-09-25,9214.0,9251.2001953125,9203.2001953125,9250.400390625,652023200
2025-09-26,9284.7998046875,9292.099609375,9208.5,9214.0,687681900
2025-09-29,9299.7998046875,9354.599609375,9284.7998046875,9284.7998046875,546230500
2025-09-30,9350.400390625,9363.599609375,9266.2998046875,9299.7998046875,770556700
2025-10-01,9446.400390625,9457.900390625,9347.599609375,9350.5,853312200
2025-10-02,9427.7001953125,9475.099609375,9417.599609375,9446.400390625,650916500
2025-10-03,9491.2998046875,9494.599609375,9425.0,9427.7001953125,596685900
2025-10-06,9479.099609375,9516.7998046875,9465.400390625,9491.2001953125,608049100
2025-10-07,9483.599609375,9507.099609375,9473.099609375,9479.099609375,647484600
2025-10-08,9548.900390625,9577.099609375,9483.599609375,9483.599609375,800211500
2025-10-09,9509.400390625,9565.5,9501.099609375,9548.900390625,963047900
2025-10-10,9427.5,9520.0,9414.599609375,9509.400390625,633596500
2025-10-13,9442.900390625,9459.900390625,9409.7001953125,9427.5,866346000
2025-10-14,9452.7998046875,9454.2998046875,9384.2001953125,9442.900390625,715453800
2025-10-15,9424.7998046875,9474.2998046875,9395.099609375,9452.7998046875,610965100
2025-10-16,9436.099609375,9436.099609375,9389.7001953125,9424.7998046875,451574500
2025-10-17,9354.599609375,9436.099609375,9276.900390625,9436.099609375,751531100
2025-10-20,9403.599609375,9416.400390625,9354.5,9354.5,612224700
2025-10-21,9427.0,9441.2001953125,9403.5,9403.599609375,612553400
2025-10-22,9515.0,9545.2001953125,9427.099609375,9427.099609375,1047120500
2025-10-23,9578.599609375,9594.7998046875,9505.7001953125,9515.0,814894500
2025-10-24,9645.599609375,9645.599609375,9560.5,9578.599609375,779192300
2025-10-27,9653.7998046875,9672.7001953125,9632.7998046875,9645.599609375,729163900
2025-10-28,9696.7001953125,9727.099609375,9645.400390625,9653.7998046875,708743000
2025-10-29,9756.099609375,9787.599609375,9696.7998046875,9696.7998046875,752470200
2025-10-30,9760.099609375,9763.400390625,9690.0,9756.099609375,893377000
2025-10-31,9717.2998046875,9761.7998046875,9697.0,9760.099609375,596284500
2025-11-03,9701.400390625,9745.599609375,9695.900390625,9717.2998046875,848988200
2025-11-04,9715.0,9715.0,9574.2001953125,9701.400390625,1023130000
2025-11-05,9777.099609375,9786.7998046875,9680.5,9715.0,862811200
2025-11-06,9735.7998046875,9786.099609375,9723.900390625,9777.099609375,938291200
2025-11-07,9682.599609375,9735.7998046875,9639.0,9735.7998046875,747990900
2025-11-10,9787.2001953125,9800.400390625,9682.599609375,9682.599609375,761287500
2025-11-11,9899.599609375,9912.900390625,9787.2001953125,9787.2001953125,924385900
2025-11-12,9911.400390625,9930.099609375,9878.2998046875,9899.599609375,814638100
2025-11-13,9807.7001953125,9913.2001953125,9804.7998046875,9911.400390625,626791500
2025-11-14,9698.400390625,9807.7001953125,9610.5,9807.7001953125,715744700
2025-11-17,9675.400390625,9707.7001953125,9667.900390625,9698.400390625,812453900
2025-11-18,9552.2998046875,9675.599609375,9511.7001953125,9675.400390625,804147700
2025-11-19,9507.400390625,9568.5,9507.400390625,9552.2998046875,866995100
2025-11-20,9527.7001953125,9593.7998046875,9507.400390625,9507.400390625,808216600
2025-11-21,9539.7001953125,9541.2001953125,9423.900390625,9527.7001953125,805279800
2025-11-24,9534.900390625,9592.599609375,9524.7001953125,9539.7001953125,1668886000
2025-11-25,9609.5,9615.599609375,9521.5,9534.900390625,785920000
2025-11-26,9691.599609375,9704.2998046875,9593.2998046875,9609.599609375,1115421300
2025-11-27,9693.900390625,9699.7998046875,9658.900390625,9691.599609375,768475200
2025-11-28,9720.5,9740.2001953125,9694.0,9694.0,537586900
2025-12-01,9702.5,9735.400390625,9686.900390625,9720.599609375,823282000
2025-12-02,9701.7998046875,9744.7998046875,9682.2998046875,9702.5,654140300
2025-12-03,9692.099609375,9711.2998046875,9677.7001953125,9701.7998046875,750194100
2025-12-04,9710.900390625,9727.599609375,9674.7998046875,9692.099609375,899242300
2025-12-05,9667.0,9738.2998046875,9667.0,9710.900390625,592674800
2025-12-08,9645.099609375,9692.400390625,9629.2001953125,9667.099609375,777520000
2025-12-09,9642.0,9673.2001953125,9630.900390625,9645.099609375,787104800
2025-12-10,9655.5,9689.5,9622.7001953125,9642.0,932473800
2025-12-11,9703.2001953125,9715.2998046875,9635.2998046875,9655.599609375,637684000
2025-12-12,9649.0,9761.5,9639.2998046875,9703.2001953125,601108600
2025-12-15,9751.2998046875,9769.0,9649.0,9649.0,656861100
2025-12-16,9684.7998046875,9764.7998046875,9655.7001953125,9751.2998046875,760319300
2025-12-17,9774.2998046875,9853.099609375,9684.7998046875,9684.7998046875,842799500
2025-12-18,9837.7998046875,9845.099609375,9748.2998046875,9774.2998046875,702927400
2025-12-19,9897.400390625,9903.099609375,9819.400390625,9837.7998046875,1611302500
2025-12-22,9866.0,9898.0,9829.400390625,9897.400390625,466411600
2025-12-23,9889.2001953125,9901.5,9846.2998046875,9865.900390625,534194000
2025-12-24,9870.7001953125,9893.2001953125,9862.0,9889.2001953125,163408500
2025-12-29,9866.5,9892.7998046875,9858.5,9870.7001953125,347896700
2025-12-30,9940.7001953125,9954.2998046875,9859.7998046875,9866.5,364742100
2025-12-31,9931.400390625,9950.099609375,9916.7001953125,9940.7001953125,176045300
2026-01-02,9951.099609375,10046.2998046875,9930.7998046875,9931.2998046875,627469100
2026-01-05,10004.599609375,10022.099609375,9951.5,9951.5,713151500
2026-01-06,10122.7001953125,10158.400390625,10003.7998046875,10004.400390625,718171700
2026-01-07,10048.2001953125,10124.7998046875,10032.7001953125,10122.7998046875,705731900
2026-01-08,10044.7001953125,10059.400390625,9995.900390625,10048.400390625,751003900
2026-01-09,10124.599609375,10135.7001953125,10032.900390625,10044.7001953125,714290200
2026-01-12,10140.7001953125,10149.7001953125,10089.900390625,10124.5,652275500
2026-01-13,10137.400390625,10152.5,10097.099609375,10140.7001953125,956031500
2026-01-14,10184.400390625,10184.400390625,10135.400390625,10137.2998046875,717891900
2026-01-15,10238.900390625,10250.5,10173.5,10184.400390625,1132107400
2026-01-16,10235.2998046875,10257.7998046875,10212.7998046875,10238.900390625,870108800
2026-01-19,10195.400390625,10235.2998046875,10166.2998046875,10235.2998046875,628321300
2026-01-20,10126.7998046875,10195.2001953125,10050.2001953125,10195.2001953125,986370500
2026-01-21,10138.099609375,10161.5,10093.7001953125,10126.900390625,758651200
2026-01-22,10150.099609375,10226.5,10138.099609375,10138.099609375,790113900
2026-01-23,10143.400390625,10184.099609375,10131.7998046875,10150.099609375,630823700
2026-01-26,10148.900390625,10184.900390625,10125.2998046875,10143.099609375,659600800
2026-01-27,10207.7998046875,10228.2001953125,10147.5,10149.0,763839700
