Price,Close,High,Low,Open,Volume
Ticker,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI
Date,,,,,
2025-09-08,7734.83984375,7745.0498046875,7682.31005859375,7706.7900390625,47203800
2025-09-09,7749.39013671875,7791.64990234375,7729.8798828125,7750.919921875,49086400
2025-09-10,7761.31982421875,7823.33984375,7750.60009765625,7774.35986328125,51828200
2025-09-11,7823.52001953125,7848.3798828125,7773.56982421875,7781.7998046875,54251700
2025-09-12,7825.240234375,7842.6201171875,7768.91015625,7830.7001953125,48520500
2025-09-15,7896.93017578125,7935.31005859375,7843.4599609375,7848.2001953125,49857700
2025-09-16,7818.22021484375,7903.0400390625,7811.1201171875,7890.52978515625,59036100
2025-09-17,7786.97998046875,7846.08984375,7777.9599609375,7841.5498046875,53227000
2025-09-18,7854.60986328125,7887.10986328125,7818.740234375,7822.56982421875,56679400
2025-09-19,7853.58984375,7934.919921875,7853.58984375,7873.3701171875,138907700
2025-09-22,7830.10986328125,7850.22021484375,7801.169921875,7847.759765625,42599900
2025-09-23,7872.02001953125,7919.06982421875,7857.10986328125,7867.68994140625,48991400
2025-09-24,7827.4501953125,7872.56982421875,7810.0498046875,7871.22021484375,52936900
2025-09-25,7795.419921875,7819.7001953125,7760.06982421875,7797.97021484375,51878400
2025-09-26,7870.68017578125,7875.0400390625,7821.25,7822.169921875,52920700
2025-09-29,7880.8701171875,7901.22998046875,7870.47021484375,7899.02001953125,46221000
2025-09-30,7895.93994140625,7895.93994140625,7831.080078125,7865.43994140625,60290200
2025-10-01,7966.9501953125,7984.81982421875,7865.39990234375,7894.2900390625,63080400
2025-10-02,8056.6298828125,8088.52978515625,8023.02001953125,8025.5,64288600
2025-10-03,8081.5400390625,8097.240234375,8040.35986328125,8093.009765625,52963700
2025-10-06,7971.77978515625,8035.72021484375,7909.4599609375,8035.330078125,80272100
2025-10-07,7974.85009765625,8005.740234375,7934.1298828125,7974.91015625,55312500
2025-10-08,8060.1298828125,8070.64013671875,7983.3701171875,7983.3701171875,58212000
2025-10-09,8041.35986328125,8109.77001953125,8041.35986328125,8074.1201171875,50470000
2025-10-10,7918.0,8082.52978515625,7905.830078125,8049.56982421875,61196100
2025-10-13,7934.259765625,7995.490234375,7902.1201171875,7959.27001953125,47157200
2025-10-14,7919.6201171875,7932.8798828125,7825.97021484375,7862.91015625,61249500
2025-10-15,8077.0,8130.72021484375,8024.5400390625,8029.97021484375,72826600
2025-10-16,8188.58984375,8188.58984375,8053.06982421875,8093.4599609375,56494100
2025-10-17,8174.2001953125,8224.5595703125,8080.830078125,8092.52978515625,67602100
